Product_ID,Category,Sub_Category,Product_Name
PROD-06126,Footwear,Slipper,Slipper Model-127
PROD-06127,Beauty_Health,Makeup,Makeup Model-281
PROD-06128,Electronics,Headphone,Headphone Model-130
PROD-06129,Grocery_FMCG,Beverages,Beverages Model-420
PROD-06130,Home_Living,Kitchenware,Kitchenware Model-608
PROD-06131,Electronics,Feature Phone,Feature Phone Model-841
PROD-06132,Garments,Jeans,Jeans Model-528
PROD-06133,Garments,Kids Wear,Kids Wear Model-383
PROD-06134,Electronics,Laptop,Laptop Model-361
PROD-06135,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-785
PROD-06136,Electronics,Power Bank,Power Bank Model-883
PROD-06137,Home_Living,Bedding,Bedding Model-829
PROD-06138,Footwear,Formal Shoe,Formal Shoe Model-554
PROD-06139,Electronics,Smartphone,Smartphone Model-740
PROD-06140,Electronics,Power Bank,Power Bank Model-425
PROD-06141,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-738
PROD-06142,Electronics,Smart Watch,Smart Watch Model-813
PROD-06143,Electronics,Power Bank,Power Bank Model-398
PROD-06144,Electronics,Feature Phone,Feature Phone Model-446
PROD-06145,Footwear,Sneaker,Sneaker Model-326
PROD-06146,Garments,Saree,Saree Model-883
PROD-06147,Garments,Jeans,Jeans Model-743
PROD-06148,Books_Stationery,Office Supplies,Office Supplies Model-791
PROD-06149,Electronics,Smartphone,Smartphone Model-821
PROD-06150,Electronics,Smartphone,Smartphone Model-159
PROD-06151,Footwear,Sneaker,Sneaker Model-798
PROD-06152,Garments,Kurti,Kurti Model-976
PROD-06153,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-156
PROD-06154,Beauty_Health,Supplements,Supplements Model-555
PROD-06155,Electronics,Headphone,Headphone Model-366
PROD-06156,Books_Stationery,Office Supplies,Office Supplies Model-836
PROD-06157,Grocery_FMCG,Beverages,Beverages Model-334
PROD-06158,Electronics,Home Appliance,Home Appliance Model-776
PROD-06159,Beauty_Health,Haircare,Haircare Model-558
PROD-06160,Garments,Kurti,Kurti Model-320
PROD-06161,Footwear,Formal Shoe,Formal Shoe Model-422
PROD-06162,Grocery_FMCG,Snacks,Snacks Model-881
PROD-06163,Garments,Kurti,Kurti Model-954
PROD-06164,Home_Living,Furniture,Furniture Model-572
PROD-06165,Grocery_FMCG,Cooking Oil,Cooking Oil Model-292
PROD-06166,Beauty_Health,Makeup,Makeup Model-124
PROD-06167,Home_Living,Furniture,Furniture Model-818
PROD-06168,Electronics,Laptop,Laptop Model-134
PROD-06169,Footwear,Formal Shoe,Formal Shoe Model-738
PROD-06170,Beauty_Health,Makeup,Makeup Model-664
PROD-06171,Beauty_Health,Makeup,Makeup Model-583
PROD-06172,Electronics,Home Appliance,Home Appliance Model-388
PROD-06173,Beauty_Health,Supplements,Supplements Model-872
PROD-06174,Home_Living,Kitchenware,Kitchenware Model-315
PROD-06175,Home_Living,Kitchenware,Kitchenware Model-979
PROD-06176,Grocery_FMCG,Beverages,Beverages Model-690
PROD-06177,Electronics,Laptop,Laptop Model-487
PROD-06178,Home_Living,Bedding,Bedding Model-675
PROD-06179,Home_Living,Kitchenware,Kitchenware Model-741
PROD-06180,Beauty_Health,Haircare,Haircare Model-585
PROD-06181,Beauty_Health,Haircare,Haircare Model-305
PROD-06182,Books_Stationery,Story Book,Story Book Model-593
PROD-06183,Beauty_Health,Haircare,Haircare Model-111
PROD-06184,Electronics,Feature Phone,Feature Phone Model-897
PROD-06185,Grocery_FMCG,Beverages,Beverages Model-592
PROD-06186,Books_Stationery,Notebook,Notebook Model-190
PROD-06187,Garments,Kids Wear,Kids Wear Model-894
PROD-06188,Grocery_FMCG,Personal Care,Personal Care Model-671
PROD-06189,Books_Stationery,Art Supplies,Art Supplies Model-910
PROD-06190,Home_Living,Kitchenware,Kitchenware Model-845
PROD-06191,Electronics,Headphone,Headphone Model-752
PROD-06192,Grocery_FMCG,Cooking Oil,Cooking Oil Model-803
PROD-06193,Home_Living,Furniture,Furniture Model-739
PROD-06194,Footwear,Formal Shoe,Formal Shoe Model-301
PROD-06195,Home_Living,Decor,Decor Model-750
PROD-06196,Home_Living,Bedding,Bedding Model-911
PROD-06197,Electronics,Smartphone,Smartphone Model-835
PROD-06198,Garments,Panjabi,Panjabi Model-614
PROD-06199,Electronics,Power Bank,Power Bank Model-756
PROD-06200,Home_Living,Furniture,Furniture Model-493
PROD-06201,Garments,T-Shirt,T-Shirt Model-520
PROD-06202,Footwear,Slipper,Slipper Model-509
PROD-06203,Grocery_FMCG,Rice,Rice Model-520
PROD-06204,Home_Living,Furniture,Furniture Model-389
PROD-06205,Grocery_FMCG,Cooking Oil,Cooking Oil Model-909
PROD-06206,Beauty_Health,Supplements,Supplements Model-869
PROD-06207,Electronics,Power Bank,Power Bank Model-444
PROD-06208,Garments,Saree,Saree Model-335
PROD-06209,Electronics,Feature Phone,Feature Phone Model-495
PROD-06210,Books_Stationery,Story Book,Story Book Model-675
PROD-06211,Garments,Panjabi,Panjabi Model-291
PROD-06212,Garments,Kids Wear,Kids Wear Model-827
PROD-06213,Electronics,Home Appliance,Home Appliance Model-197
PROD-06214,Footwear,Sneaker,Sneaker Model-372
PROD-06215,Grocery_FMCG,Rice,Rice Model-853
PROD-06216,Garments,Kids Wear,Kids Wear Model-695
PROD-06217,Electronics,Power Bank,Power Bank Model-209
PROD-06218,Footwear,Sandal,Sandal Model-139
PROD-06219,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-542
PROD-06220,Garments,T-Shirt,T-Shirt Model-246
PROD-06221,Home_Living,Kitchenware,Kitchenware Model-846
PROD-06222,Home_Living,Bedding,Bedding Model-419
PROD-06223,Footwear,Slipper,Slipper Model-806
PROD-06224,Footwear,Sandal,Sandal Model-295
PROD-06225,Grocery_FMCG,Personal Care,Personal Care Model-618
PROD-06226,Grocery_FMCG,Cooking Oil,Cooking Oil Model-504
PROD-06227,Garments,Panjabi,Panjabi Model-832
PROD-06228,Home_Living,Decor,Decor Model-977
PROD-06229,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-719
PROD-06230,Footwear,Formal Shoe,Formal Shoe Model-775
PROD-06231,Home_Living,Bedding,Bedding Model-308
PROD-06232,Grocery_FMCG,Snacks,Snacks Model-148
PROD-06233,Home_Living,Kitchenware,Kitchenware Model-111
PROD-06234,Grocery_FMCG,Cooking Oil,Cooking Oil Model-208
PROD-06235,Electronics,Power Bank,Power Bank Model-638
PROD-06236,Electronics,Headphone,Headphone Model-559
PROD-06237,Beauty_Health,Makeup,Makeup Model-274
PROD-06238,Electronics,Smartphone,Smartphone Model-408
PROD-06239,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-192
PROD-06240,Garments,T-Shirt,T-Shirt Model-742
PROD-06241,Garments,Kids Wear,Kids Wear Model-256
PROD-06242,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-887
PROD-06243,Footwear,Sneaker,Sneaker Model-719
PROD-06244,Garments,Kurti,Kurti Model-130
PROD-06245,Grocery_FMCG,Snacks,Snacks Model-335
PROD-06246,Garments,Kurti,Kurti Model-734
PROD-06247,Garments,Kids Wear,Kids Wear Model-427
PROD-06248,Electronics,Power Bank,Power Bank Model-678
PROD-06249,Garments,Kids Wear,Kids Wear Model-176
PROD-06250,Electronics,Laptop,Laptop Model-559
PROD-06251,Footwear,Slipper,Slipper Model-775
PROD-06252,Garments,Kurti,Kurti Model-220
PROD-06253,Electronics,Smart Watch,Smart Watch Model-865
PROD-06254,Garments,Jeans,Jeans Model-486
PROD-06255,Electronics,Smartphone,Smartphone Model-211
PROD-06256,Electronics,Power Bank,Power Bank Model-607
PROD-06257,Footwear,Formal Shoe,Formal Shoe Model-979
PROD-06258,Grocery_FMCG,Beverages,Beverages Model-837
PROD-06259,Garments,Panjabi,Panjabi Model-331
PROD-06260,Garments,Jeans,Jeans Model-954
PROD-06261,Garments,T-Shirt,T-Shirt Model-179
PROD-06262,Garments,Jeans,Jeans Model-337
PROD-06263,Electronics,Laptop,Laptop Model-928
PROD-06264,Grocery_FMCG,Snacks,Snacks Model-741
PROD-06265,Garments,Kurti,Kurti Model-813
PROD-06266,Electronics,Smartphone,Smartphone Model-239
PROD-06267,Grocery_FMCG,Personal Care,Personal Care Model-405
PROD-06268,Home_Living,Bedding,Bedding Model-517
PROD-06269,Footwear,Sandal,Sandal Model-316
PROD-06270,Beauty_Health,Skincare,Skincare Model-190
PROD-06271,Footwear,Sneaker,Sneaker Model-211
PROD-06272,Grocery_FMCG,Cooking Oil,Cooking Oil Model-676
PROD-06273,Garments,Panjabi,Panjabi Model-217
PROD-06274,Grocery_FMCG,Cooking Oil,Cooking Oil Model-174
PROD-06275,Footwear,Formal Shoe,Formal Shoe Model-761
PROD-06276,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-801
PROD-06277,Home_Living,Decor,Decor Model-990
PROD-06278,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-755
PROD-06279,Books_Stationery,Office Supplies,Office Supplies Model-574
PROD-06280,Home_Living,Bedding,Bedding Model-648
PROD-06281,Electronics,Headphone,Headphone Model-454
PROD-06282,Footwear,Slipper,Slipper Model-754
PROD-06283,Electronics,Home Appliance,Home Appliance Model-582
PROD-06284,Footwear,Sandal,Sandal Model-655
PROD-06285,Electronics,Headphone,Headphone Model-149
PROD-06286,Electronics,Power Bank,Power Bank Model-378
PROD-06287,Home_Living,Decor,Decor Model-920
PROD-06288,Grocery_FMCG,Cooking Oil,Cooking Oil Model-806
PROD-06289,Grocery_FMCG,Cooking Oil,Cooking Oil Model-715
PROD-06290,Garments,T-Shirt,T-Shirt Model-304
PROD-06291,Garments,T-Shirt,T-Shirt Model-604
PROD-06292,Grocery_FMCG,Rice,Rice Model-864
PROD-06293,Garments,Kurti,Kurti Model-567
PROD-06294,Beauty_Health,Haircare,Haircare Model-557
PROD-06295,Books_Stationery,Art Supplies,Art Supplies Model-119
PROD-06296,Beauty_Health,Makeup,Makeup Model-187
PROD-06297,Electronics,Headphone,Headphone Model-107
PROD-06298,Electronics,Power Bank,Power Bank Model-273
PROD-06299,Books_Stationery,Art Supplies,Art Supplies Model-548
PROD-06300,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-416
PROD-06301,Home_Living,Furniture,Furniture Model-398
PROD-06302,Grocery_FMCG,Beverages,Beverages Model-904
PROD-06303,Electronics,Laptop,Laptop Model-490
PROD-06304,Books_Stationery,Story Book,Story Book Model-617
PROD-06305,Books_Stationery,Office Supplies,Office Supplies Model-834
PROD-06306,Garments,T-Shirt,T-Shirt Model-365
PROD-06307,Grocery_FMCG,Snacks,Snacks Model-534
PROD-06308,Home_Living,Kitchenware,Kitchenware Model-630
PROD-06309,Garments,Saree,Saree Model-948
PROD-06310,Electronics,Power Bank,Power Bank Model-870
PROD-06311,Beauty_Health,Haircare,Haircare Model-240
PROD-06312,Garments,Saree,Saree Model-417
PROD-06313,Home_Living,Furniture,Furniture Model-153
PROD-06314,Grocery_FMCG,Cooking Oil,Cooking Oil Model-172
PROD-06315,Electronics,Feature Phone,Feature Phone Model-886
PROD-06316,Footwear,Sneaker,Sneaker Model-601
PROD-06317,Garments,T-Shirt,T-Shirt Model-728
PROD-06318,Electronics,Home Appliance,Home Appliance Model-565
PROD-06319,Footwear,Sandal,Sandal Model-743
PROD-06320,Footwear,Formal Shoe,Formal Shoe Model-552
PROD-06321,Beauty_Health,Haircare,Haircare Model-434
PROD-06322,Home_Living,Furniture,Furniture Model-315
PROD-06323,Garments,Panjabi,Panjabi Model-336
PROD-06324,Garments,T-Shirt,T-Shirt Model-334
PROD-06325,Garments,Kids Wear,Kids Wear Model-834
PROD-06326,Electronics,Smartphone,Smartphone Model-403
PROD-06327,Garments,Jeans,Jeans Model-215
PROD-06328,Electronics,Laptop,Laptop Model-974
PROD-06329,Footwear,Slipper,Slipper Model-762
PROD-06330,Footwear,Formal Shoe,Formal Shoe Model-746
PROD-06331,Electronics,Feature Phone,Feature Phone Model-665
PROD-06332,Footwear,Formal Shoe,Formal Shoe Model-147
PROD-06333,Grocery_FMCG,Personal Care,Personal Care Model-526
PROD-06334,Garments,Kids Wear,Kids Wear Model-367
PROD-06335,Electronics,Smartphone,Smartphone Model-467
PROD-06336,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-695
PROD-06337,Electronics,Power Bank,Power Bank Model-370
PROD-06338,Garments,Kurti,Kurti Model-471
PROD-06339,Electronics,Headphone,Headphone Model-307
PROD-06340,Garments,Saree,Saree Model-154
PROD-06341,Grocery_FMCG,Rice,Rice Model-670
PROD-06342,Grocery_FMCG,Rice,Rice Model-542
PROD-06343,Home_Living,Kitchenware,Kitchenware Model-861
PROD-06344,Grocery_FMCG,Cooking Oil,Cooking Oil Model-560
PROD-06345,Beauty_Health,Haircare,Haircare Model-327
PROD-06346,Electronics,Smart Watch,Smart Watch Model-703
PROD-06347,Garments,Panjabi,Panjabi Model-517
PROD-06348,Garments,T-Shirt,T-Shirt Model-468
PROD-06349,Home_Living,Kitchenware,Kitchenware Model-203
PROD-06350,Garments,T-Shirt,T-Shirt Model-191
PROD-06351,Home_Living,Furniture,Furniture Model-952
PROD-06352,Home_Living,Furniture,Furniture Model-931
PROD-06353,Beauty_Health,Makeup,Makeup Model-946
PROD-06354,Books_Stationery,Office Supplies,Office Supplies Model-672
PROD-06355,Electronics,Headphone,Headphone Model-930
PROD-06356,Electronics,Smartphone,Smartphone Model-717
PROD-06357,Electronics,Laptop,Laptop Model-875
PROD-06358,Garments,Kurti,Kurti Model-929
PROD-06359,Footwear,Sandal,Sandal Model-230
PROD-06360,Electronics,Home Appliance,Home Appliance Model-287
PROD-06361,Footwear,Slipper,Slipper Model-863
PROD-06362,Home_Living,Decor,Decor Model-854
PROD-06363,Electronics,Power Bank,Power Bank Model-511
PROD-06364,Garments,Jeans,Jeans Model-920
PROD-06365,Books_Stationery,Office Supplies,Office Supplies Model-497
PROD-06366,Footwear,Sneaker,Sneaker Model-130
PROD-06367,Electronics,Smartphone,Smartphone Model-928
PROD-06368,Home_Living,Furniture,Furniture Model-848
PROD-06369,Home_Living,Bedding,Bedding Model-451
PROD-06370,Books_Stationery,Art Supplies,Art Supplies Model-837
PROD-06371,Footwear,Formal Shoe,Formal Shoe Model-640
PROD-06372,Garments,Jeans,Jeans Model-335
PROD-06373,Electronics,Smart Watch,Smart Watch Model-840
PROD-06374,Home_Living,Decor,Decor Model-375
PROD-06375,Garments,Kids Wear,Kids Wear Model-997
PROD-06376,Home_Living,Decor,Decor Model-459
PROD-06377,Grocery_FMCG,Cooking Oil,Cooking Oil Model-905
PROD-06378,Electronics,Home Appliance,Home Appliance Model-311
PROD-06379,Garments,T-Shirt,T-Shirt Model-539
PROD-06380,Home_Living,Decor,Decor Model-506
PROD-06381,Electronics,Laptop,Laptop Model-213
PROD-06382,Electronics,Headphone,Headphone Model-619
PROD-06383,Home_Living,Furniture,Furniture Model-683
PROD-06384,Books_Stationery,Story Book,Story Book Model-777
PROD-06385,Electronics,Smart Watch,Smart Watch Model-149
PROD-06386,Electronics,Power Bank,Power Bank Model-558
PROD-06387,Garments,Saree,Saree Model-747
PROD-06388,Footwear,Sneaker,Sneaker Model-366
PROD-06389,Books_Stationery,Office Supplies,Office Supplies Model-317
PROD-06390,Electronics,Smart Watch,Smart Watch Model-529
PROD-06391,Footwear,Slipper,Slipper Model-566
PROD-06392,Books_Stationery,Office Supplies,Office Supplies Model-255
PROD-06393,Grocery_FMCG,Snacks,Snacks Model-767
PROD-06394,Electronics,Home Appliance,Home Appliance Model-730
PROD-06395,Electronics,Feature Phone,Feature Phone Model-623
PROD-06396,Electronics,Home Appliance,Home Appliance Model-758
PROD-06397,Electronics,Smart Watch,Smart Watch Model-477
PROD-06398,Footwear,Sandal,Sandal Model-597
PROD-06399,Garments,Jeans,Jeans Model-737
PROD-06400,Home_Living,Decor,Decor Model-925
PROD-06401,Beauty_Health,Makeup,Makeup Model-256
PROD-06402,Footwear,Sneaker,Sneaker Model-713
PROD-06403,Grocery_FMCG,Rice,Rice Model-730
PROD-06404,Beauty_Health,Skincare,Skincare Model-269
PROD-06405,Electronics,Feature Phone,Feature Phone Model-532
PROD-06406,Garments,Kurti,Kurti Model-176
PROD-06407,Grocery_FMCG,Beverages,Beverages Model-892
PROD-06408,Grocery_FMCG,Personal Care,Personal Care Model-700
PROD-06409,Electronics,Laptop,Laptop Model-442
PROD-06410,Beauty_Health,Makeup,Makeup Model-878
PROD-06411,Grocery_FMCG,Cooking Oil,Cooking Oil Model-313
PROD-06412,Grocery_FMCG,Personal Care,Personal Care Model-565
PROD-06413,Electronics,Power Bank,Power Bank Model-798
PROD-06414,Footwear,Sneaker,Sneaker Model-834
PROD-06415,Grocery_FMCG,Rice,Rice Model-552
PROD-06416,Electronics,Smart Watch,Smart Watch Model-485
PROD-06417,Beauty_Health,Haircare,Haircare Model-110
PROD-06418,Beauty_Health,Haircare,Haircare Model-154
PROD-06419,Garments,Kurti,Kurti Model-153
PROD-06420,Electronics,Smartphone,Smartphone Model-745
PROD-06421,Electronics,Headphone,Headphone Model-578
PROD-06422,Books_Stationery,Office Supplies,Office Supplies Model-750
PROD-06423,Garments,Saree,Saree Model-440
PROD-06424,Books_Stationery,Office Supplies,Office Supplies Model-749
PROD-06425,Grocery_FMCG,Cooking Oil,Cooking Oil Model-275
PROD-06426,Electronics,Feature Phone,Feature Phone Model-343
PROD-06427,Electronics,Headphone,Headphone Model-925
PROD-06428,Books_Stationery,Office Supplies,Office Supplies Model-685
PROD-06429,Grocery_FMCG,Rice,Rice Model-682
PROD-06430,Beauty_Health,Makeup,Makeup Model-962
PROD-06431,Beauty_Health,Haircare,Haircare Model-113
PROD-06432,Garments,T-Shirt,T-Shirt Model-410
PROD-06433,Garments,Jeans,Jeans Model-659
PROD-06434,Footwear,Formal Shoe,Formal Shoe Model-421
PROD-06435,Garments,Kids Wear,Kids Wear Model-958
PROD-06436,Garments,Kids Wear,Kids Wear Model-235
PROD-06437,Home_Living,Furniture,Furniture Model-675
PROD-06438,Grocery_FMCG,Rice,Rice Model-995
PROD-06439,Garments,Kids Wear,Kids Wear Model-877
PROD-06440,Garments,Panjabi,Panjabi Model-457
PROD-06441,Electronics,Headphone,Headphone Model-187
PROD-06442,Home_Living,Kitchenware,Kitchenware Model-808
PROD-06443,Electronics,Feature Phone,Feature Phone Model-954
PROD-06444,Garments,Kids Wear,Kids Wear Model-252
PROD-06445,Electronics,Smartphone,Smartphone Model-289
PROD-06446,Garments,Kids Wear,Kids Wear Model-879
PROD-06447,Garments,Kids Wear,Kids Wear Model-111
PROD-06448,Electronics,Smart Watch,Smart Watch Model-194
PROD-06449,Grocery_FMCG,Beverages,Beverages Model-590
PROD-06450,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-898
PROD-06451,Electronics,Home Appliance,Home Appliance Model-367
PROD-06452,Electronics,Smart Watch,Smart Watch Model-679
PROD-06453,Grocery_FMCG,Snacks,Snacks Model-943
PROD-06454,Footwear,Sandal,Sandal Model-738
PROD-06455,Beauty_Health,Skincare,Skincare Model-402
PROD-06456,Footwear,Slipper,Slipper Model-256
PROD-06457,Beauty_Health,Supplements,Supplements Model-316
PROD-06458,Garments,Panjabi,Panjabi Model-247
PROD-06459,Garments,Saree,Saree Model-620
PROD-06460,Electronics,Smartphone,Smartphone Model-657
PROD-06461,Beauty_Health,Supplements,Supplements Model-116
PROD-06462,Books_Stationery,Story Book,Story Book Model-168
PROD-06463,Garments,Kids Wear,Kids Wear Model-161
PROD-06464,Books_Stationery,Notebook,Notebook Model-607
PROD-06465,Home_Living,Kitchenware,Kitchenware Model-688
PROD-06466,Grocery_FMCG,Personal Care,Personal Care Model-489
PROD-06467,Books_Stationery,Office Supplies,Office Supplies Model-630
PROD-06468,Electronics,Smart Watch,Smart Watch Model-198
PROD-06469,Grocery_FMCG,Beverages,Beverages Model-275
PROD-06470,Garments,Panjabi,Panjabi Model-625
PROD-06471,Garments,Saree,Saree Model-434
PROD-06472,Books_Stationery,Notebook,Notebook Model-748
PROD-06473,Beauty_Health,Supplements,Supplements Model-704
PROD-06474,Garments,Kids Wear,Kids Wear Model-142
PROD-06475,Electronics,Smartphone,Smartphone Model-156
PROD-06476,Books_Stationery,Notebook,Notebook Model-534
PROD-06477,Footwear,Sneaker,Sneaker Model-358
PROD-06478,Grocery_FMCG,Snacks,Snacks Model-362
PROD-06479,Home_Living,Bedding,Bedding Model-779
PROD-06480,Garments,Saree,Saree Model-630
PROD-06481,Grocery_FMCG,Cleaning Supplies,Cleaning Supplies Model-996
PROD-06482,Electronics,Home Appliance,Home Appliance Model-394
PROD-06483,Grocery_FMCG,Beverages,Beverages Model-679
PROD-06484,Footwear,Sneaker,Sneaker Model-137
PROD-06485,Footwear,Sandal,Sandal Model-416
PROD-06486,Garments,Panjabi,Panjabi Model-696
PROD-06487,Electronics,Smartphone,Smartphone Model-434
PROD-06488,Grocery_FMCG,Snacks,Snacks Model-593
PROD-06489,Grocery_FMCG,Cooking Oil,Cooking Oil Model-301
PROD-06490,Garments,T-Shirt,T-Shirt Model-240
PROD-06491,Beauty_Health,Makeup,Makeup Model-725
PROD-06492,Home_Living,Kitchenware,Kitchenware Model-830
PROD-06493,Books_Stationery,Story Book,Story Book Model-535
PROD-06494,Electronics,Smartphone,Smartphone Model-725
PROD-06495,Electronics,Home Appliance,Home Appliance Model-640
PROD-06496,Footwear,Formal Shoe,Formal Shoe Model-258
PROD-06497,Electronics,Smart Watch,Smart Watch Model-145
PROD-06498,Beauty_Health,Supplements,Supplements Model-422
PROD-06499,Home_Living,Decor,Decor Model-852
PROD-06500,Home_Living,Decor,Decor Model-996
PROD-06501,Electronics,Home Appliance,Home Appliance Model-254
